2026-07-16 03:22:10,152 - Habilitado = False
2026-07-16 03:22:10,257 - Habilitado = False
2026-07-16 03:22:10,369 - Habilitado = False
2026-07-16 03:22:10,478 - Habilitado = False
2026-07-16 03:22:10,598 - Habilitado = False
2026-07-16 03:22:10,710 - Habilitado = False
2026-07-16 03:22:10,820 - Habilitado = False
2026-07-16 03:22:10,915 - Habilitado = False
2026-07-16 03:22:11,022 - Habilitado = False
2026-07-16 03:22:11,121 - Habilitado = False
2026-07-16 03:22:11,227 - Habilitado = False
2026-07-16 03:22:11,320 - Habilitado = False
2026-07-16 03:22:11,428 - Habilitado = False
2026-07-16 03:22:11,533 - Habilitado = False
2026-07-16 03:22:11,660 - Habilitado = False
2026-07-16 03:22:11,770 - Habilitado = False
2026-07-16 03:22:11,881 - Habilitado = False
2026-07-16 03:22:11,990 - Habilitado = False
2026-07-16 03:22:12,095 - Habilitado = False
2026-07-16 03:22:12,209 - Habilitado = False
2026-07-16 03:22:12,314 - Habilitado = False
2026-07-16 03:22:12,427 - Habilitado = False
2026-07-16 03:22:12,533 - Habilitado = False
2026-07-16 03:22:12,629 - Habilitado = False
2026-07-16 03:22:12,737 - Habilitado = False
2026-07-16 03:23:06,027 - ['NOK\n', 'OK\n', 'NOK\n']
2026-07-16 03:23:06,027 - [0.9437513, 0.9992174, 0.94144446]
2026-07-16 03:23:06,027 - ------------------
2026-07-16 03:23:16,871 - Habilitado = False
2026-07-16 03:23:17,011 - Habilitado = False
2026-07-16 03:23:17,150 - Habilitado = False
2026-07-16 03:23:17,290 - Habilitado = False
2026-07-16 03:23:17,433 - Habilitado = False
2026-07-16 03:23:17,588 - Habilitado = False
2026-07-16 03:23:17,742 - Habilitado = False
2026-07-16 03:23:17,881 - Habilitado = False
2026-07-16 03:23:18,023 - Habilitado = False
2026-07-16 03:23:18,177 - Habilitado = False
2026-07-16 03:23:18,333 - Habilitado = False
2026-07-16 03:23:18,474 - Habilitado = False
2026-07-16 03:23:18,616 - Habilitado = False
2026-07-16 03:23:18,752 - Habilitado = False
2026-07-16 03:23:18,891 - Habilitado = False
2026-07-16 03:23:19,051 - Habilitado = False
2026-07-16 03:23:19,205 - Habilitado = False
2026-07-16 03:23:19,342 - Habilitado = False
2026-07-16 03:23:19,488 - Habilitado = False
2026-07-16 03:23:19,636 - Habilitado = False
2026-07-16 03:23:19,792 - Habilitado = False
2026-07-16 03:23:19,931 - Habilitado = False
2026-07-16 03:23:20,071 - Habilitado = False
2026-07-16 03:23:20,213 - Habilitado = False
2026-07-16 03:23:20,370 - Habilitado = False
2026-07-16 03:23:20,508 - Habilitado = False
2026-07-16 03:23:20,654 - Habilitado = False
2026-07-16 03:23:20,795 - Habilitado = False
2026-07-16 03:24:07,141 - ['Faltante\n', 'Faltante\n', 'Faltante\n']
2026-07-16 03:24:07,141 - [0.9922955, 0.9993735, 0.8899624]
2026-07-16 03:24:07,142 - ------------------
2026-07-16 03:24:17,919 - Habilitado = False
2026-07-16 03:24:18,027 - Habilitado = False
2026-07-16 03:24:18,137 - Habilitado = False
2026-07-16 03:24:18,248 - Habilitado = False
2026-07-16 03:24:18,358 - Habilitado = False
2026-07-16 03:24:18,479 - Habilitado = False
2026-07-16 03:24:18,586 - Habilitado = False
2026-07-16 03:24:18,700 - Habilitado = False
2026-07-16 03:24:18,822 - Habilitado = False
2026-07-16 03:24:18,944 - Habilitado = False
2026-07-16 03:24:19,074 - Habilitado = False
2026-07-16 03:24:19,179 - Habilitado = False
2026-07-16 03:24:19,288 - Habilitado = False
2026-07-16 03:24:19,384 - Habilitado = False
2026-07-16 03:24:19,494 - Habilitado = False
2026-07-16 03:24:19,604 - Habilitado = False
2026-07-16 03:24:19,716 - Habilitado = False
2026-07-16 03:24:19,805 - Habilitado = False
2026-07-16 03:24:19,919 - Habilitado = False
2026-07-16 03:24:20,025 - Habilitado = False
2026-07-16 03:24:20,136 - Habilitado = False
2026-07-16 03:24:20,244 - Habilitado = False
2026-07-16 03:24:20,369 - Habilitado = False
2026-07-16 03:24:20,488 - Habilitado = False
2026-07-16 03:24:20,613 - Habilitado = False
2026-07-16 03:24:20,725 - Habilitado = False
2026-07-16 03:24:20,833 - Habilitado = False
2026-07-16 03:24:20,947 - Habilitado = False
2026-07-16 03:24:21,047 - Habilitado = False
2026-07-16 03:24:21,143 - Habilitado = False
2026-07-16 03:24:21,249 - Habilitado = False
2026-07-16 03:24:21,361 - Habilitado = False
2026-07-16 03:24:21,478 - Habilitado = False
2026-07-16 03:24:21,584 - Habilitado = False
2026-07-16 03:24:21,691 - Habilitado = False
2026-07-16 03:24:21,798 - Habilitado = False
2026-07-16 03:24:21,896 - Habilitado = False
2026-07-16 03:25:09,174 - ['OK\n', 'OK\n', 'NOK\n']
2026-07-16 03:25:09,174 - [0.8741162, 0.9993144, 0.59072024]
2026-07-16 03:25:09,174 - ------------------
2026-07-16 03:25:19,990 - Habilitado = False
2026-07-16 03:25:20,134 - Habilitado = False
2026-07-16 03:25:20,268 - Habilitado = False
2026-07-16 03:25:20,409 - Habilitado = False
2026-07-16 03:25:20,563 - Habilitado = False
2026-07-16 03:25:20,726 - Habilitado = False
2026-07-16 03:25:20,877 - Habilitado = False
2026-07-16 03:25:21,020 - Habilitado = False
2026-07-16 03:25:21,175 - Habilitado = False
2026-07-16 03:25:21,330 - Habilitado = False
2026-07-16 03:25:21,471 - Habilitado = False
2026-07-16 03:25:21,612 - Habilitado = False
2026-07-16 03:25:21,781 - Habilitado = False
2026-07-16 03:25:21,919 - Habilitado = False
2026-07-16 03:25:22,060 - Habilitado = False
2026-07-16 03:25:22,204 - Habilitado = False
2026-07-16 03:25:22,363 - Habilitado = False
2026-07-16 03:25:22,511 - Habilitado = False
2026-07-16 03:25:22,653 - Habilitado = False
2026-07-16 03:25:22,791 - Habilitado = False
2026-07-16 03:25:22,936 - Habilitado = False
2026-07-16 03:25:23,084 - Habilitado = False
2026-07-16 03:25:23,215 - Habilitado = False
2026-07-16 03:25:23,370 - Habilitado = False
2026-07-16 03:25:23,527 - Habilitado = False
2026-07-16 03:25:23,661 - Habilitado = False
2026-07-16 03:25:23,818 - Habilitado = False
2026-07-16 03:25:23,959 - Habilitado = False
2026-07-16 03:25:32,420 - ---Fin del programa---
